File Type,Files Deleted,Files Created,Files Written,Directories Created,Opened REG keys,DLLs Loaded,Hosts,VirusTotal
6,0,0,0,0,12,15,0,0
6,0,0,0,1,69,28,0,0
3,0,0,0,0,2,7,3,41
6,3,4,4,1,5,15,0,0
5,0,2,1,0,1,7,4,0
1,0,1,0,2,272,13,4,51
2,0,0,0,0,5,20,3,61
5,0,2,1,0,1,8,3,61
4,0,0,0,0,7,10,3,34
6,0,0,0,0,4,1,0,0
6,0,0,0,1,75,21,0,0
5,0,5,4,1,2,12,4,62
2,0,0,0,0,1,19,3,62
6,0,0,0,0,31,29,0,0
6,0,1,2,0,2,2,0,0
5,0,2,1,0,1,8,3,49
3,0,0,0,0,2,7,3,41
5,0,2,1,0,1,7,4,0
3,0,0,0,0,2,7,3,41
1,0,5,3,12,372,39,3,52
6,0,1,0,1,4,3,0,0
5,0,2,1,0,1,8,3,63
6,0,0,0,3,5,5,0,0
6,0,0,0,0,0,0,0,0
3,0,0,0,0,2,7,4,40
2,2,1,1,1,146,24,3,59
5,0,2,1,0,1,8,3,66
6,1,1,0,1,7,5,0,0
5,0,6,5,1,2,12,5,48
6,0,0,0,0,13,9,0,0
2,0,0,0,0,1,18,3,59
3,0,0,0,0,2,5,3,41
1,0,1,0,2,272,13,3,54
6,4,5,6,15,502,69,0,0
0,0,1,1,0,9,22,5,54
6,0,1,1,1,48,33,0,0
1,0,16,14,12,468,18,3,0
1,6,2,3,10,553,61,3,56
6,1,0,0,0,8,9,0,0
0,0,0,0,0,5,20,3,56
4,0,0,0,0,0,0,4,37
6,0,0,0,0,9,4,0,0
5,0,1,0,0,1,6,3,62
6,0,0,0,1,186,16,0,0
6,5,5,5,6,262,30,0,0
5,0,2,1,0,1,8,4,41
6,1,2,1,1,10,12,0,0
1,1,1,1,0,3,4,3,55
6,1,1,0,0,4,6,0,0
4,0,0,0,0,9,5,4,47
6,0,1,1,5,29,38,0,0
5,0,5,4,1,2,12,5,57
0,1,0,0,0,9,22,3,56
4,0,0,0,0,7,5,3,46
6,5,50,52,9,429,51,0,0
6,0,0,0,0,6,18,0,0
6,0,0,0,0,2,1,0,0
6,8,8,9,15,371,76,0,0
4,0,0,0,0,0,0,3,38
1,1,1,0,2,282,16,5,43
3,0,0,0,0,2,7,3,42
2,0,0,0,0,215,32,3,61
4,0,0,0,0,1,2,4,34
3,0,0,0,0,2,7,3,42
5,0,5,4,1,2,9,3,40
6,1,10,9,9,11,5,0,0
6,0,0,0,0,0,12,0,0
6,0,0,0,1,186,16,0,0
6,0,0,0,0,22,17,0,0
3,0,0,0,0,2,7,4,41
4,0,0,0,0,0,0,3,41
6,0,0,0,0,1,3,0,0
6,0,0,0,0,10,5,0,0
0,0,1,1,0,7,19,3,55
5,0,2,1,0,1,8,3,66
6,0,3,3,3,35,17,0,0
6,0,0,0,0,0,0,0,0
6,0,0,0,0,0,1,0,0
6,0,1,1,1,2,19,0,0
6,0,0,0,0,4,4,0,0
5,0,5,4,1,2,9,3,60
6,0,0,0,1,34,10,0,0
1,0,1,0,2,272,13,3,52
0,0,1,1,0,7,20,3,57
6,0,0,0,0,0,0,0,0
3,0,0,0,0,2,5,3,53
1,0,1,0,2,272,13,3,0
3,0,0,0,0,2,7,4,40
3,0,0,0,0,2,7,3,41
6,0,0,0,0,1,3,0,0
6,0,0,0,0,0,0,0,0
2,0,0,0,0,194,30,3,60
6,0,0,0,0,5,11,0,0
6,1,2,1,2,284,21,0,0
6,1,2,2,4,27,21,0,0
6,0,1,1,0,0,10,0,0
6,1,1,1,0,12,10,0,0
0,2,2,2,0,16,21,3,43
6,2,2,2,3,11,11,0,0
5,0,5,4,1,2,12,3,59
1,0,6,3,8,302,35,4,48
6,0,0,0,0,5,7,0,0
5,0,7,7,1,11,20,3,50
6,0,0,0,0,0,6,0,0
6,0,102,102,1,10,6,0,0
2,0,1,1,0,4,24,3,60
6,0,0,0,0,0,1,0,0
3,0,0,0,0,2,7,3,41
5,0,5,4,1,2,12,4,49
6,0,0,0,0,15,90,0,0
6,0,4,4,7,72,22,0,0
6,8,8,9,15,366,76,0,0
6,0,1,1,1,2,4,0,0
2,0,0,0,0,2,16,3,61
6,0,0,0,0,4,23,0,0
0,0,2,2,0,5,21,3,58
0,0,0,0,0,9,18,4,62
6,0,2,1,1,17,7,0,0
1,0,1,0,2,272,13,3,54
2,0,0,0,0,1,19,3,61
6,0,6,4,6,11,9,0,0
3,0,0,0,0,2,7,3,44
6,1,3,3,7,70,22,0,0
6,0,23,19,19,503,37,0,0
5,0,5,4,1,2,9,3,51
6,0,0,0,0,0,1,0,0
6,0,0,0,0,0,0,0,0
6,0,0,0,0,0,1,0,0
6,4,5,6,15,574,77,0,0
0,2,2,0,0,7,20,3,58
6,4,8,7,13,16,12,0,0
3,0,0,0,0,2,5,3,41
6,1,1,1,0,6,6,0,0
3,0,0,0,0,2,7,4,41
6,1,2,1,1,5,10,0,0
6,0,0,0,0,9,8,0,0
1,0,1,0,2,272,13,3,52
0,1,0,0,0,5,15,3,57
6,29,4,1,9,287,19,0,0
4,1,1,0,0,25,20,4,55
3,0,0,0,0,2,7,4,39
6,0,0,0,0,0,1,0,0
6,0,0,0,0,10,5,0,0
6,27,1,0,3,281,14,0,0
6,0,1,1,4,60,39,0,0
5,0,5,4,1,2,9,5,0
1,1,0,0,0,4,4,4,58
6,0,0,0,0,12,4,0,0
1,24,9,10,1,550,8,4,59
2,0,0,0,0,1,18,3,57
6,29,6,3,9,290,20,0,0
6,0,2,0,2,87,28,0,0
1,0,11,9,16,533,54,3,0
4,0,0,0,0,0,0,3,40
4,0,0,0,0,0,0,5,53
3,0,0,0,0,2,7,3,41
6,0,0,0,0,0,0,0,0
0,0,0,0,0,9,18,3,60
6,8,6,7,15,337,74,0,0
3,0,0,0,0,2,7,3,44
6,0,0,0,0,5,8,0,0
6,0,0,0,0,10,6,0,0
1,0,0,0,0,0,2,5,56
6,0,0,0,0,1,2,0,0
3,0,0,0,0,2,7,3,40
6,1,5,2,10,2,11,0,0
2,0,0,0,0,10,20,3,55
2,0,1,1,1,85,12,4,55
4,0,0,0,0,0,3,1,41
6,29,4,1,9,287,19,0,0
0,0,1,1,0,0,2,3,54
6,0,0,0,0,0,0,0,0
2,0,0,0,0,12,21,4,61
1,0,11,9,13,411,46,4,56
6,1,5,4,7,12,14,0,0
6,30,6,2,9,290,21,0,0
6,0,1,0,0,6,16,0,0
6,0,0,0,1,186,16,0,0
1,0,1,0,2,272,13,5,0
6,8,7,8,15,342,74,0,0
6,0,0,0,1,186,16,0,0
6,0,3,3,2,66,28,0,0
6,0,3,3,2,10,11,0,0
4,0,0,0,0,0,0,3,39
6,1,10,9,1,0,2,0,0
6,0,1,1,7,59,31,0,0
5,0,2,1,0,1,8,3,61
6,0,0,0,0,14,3,0,0
0,0,0,0,0,8,15,3,56
6,5,4,4,4,257,27,0,0
6,1,11,13,3,51,61,0,0
6,0,0,0,0,0,0,0,0
2,0,0,0,0,0,7,2,60
6,32,6,3,9,283,19,0,0
6,0,0,0,0,6,13,0,0
1,0,1,0,2,272,13,3,55
0,0,1,1,0,5,18,3,58
2,0,0,0,0,36,21,3,60
6,0,2,1,1,6,5,0,0
6,0,0,0,1,186,16,0,0
6,0,0,0,0,0,0,0,0
5,0,2,1,0,1,8,5,65
0,0,0,0,0,3,15,3,53
6,1,1,1,6,24,27,0,0
6,1,2,1,1,21,23,0,0
6,0,1,0,0,0,0,0,0
3,0,0,0,0,2,5,3,42
5,0,8,8,1,11,20,4,43
5,0,2,1,0,1,8,3,42
1,0,1,0,2,272,13,3,51
6,0,0,0,0,0,2,0,0
0,0,0,0,0,5,15,3,57
6,0,0,0,0,3,0,0,0
0,0,0,0,0,3,0,4,57
2,0,0,0,0,1,20,3,59
1,0,0,0,0,147,32,4,0
6,0,0,0,0,0,0,0,0
6,0,4,4,4,279,22,0,0
6,0,0,0,1,186,16,0,0
2,0,0,0,0,1,17,3,62
5,0,1,0,0,1,7,3,60
6,1,6,5,1,36,57,0,0
6,1,72,72,6,14,12,0,0
5,0,2,1,0,1,8,3,43
1,0,0,0,0,31,8,5,57
2,2,1,1,1,163,27,3,63
1,0,1,0,2,272,13,3,51
6,0,2,2,2,13,33,0,0
3,0,0,0,0,2,7,3,46
6,4,6,7,15,289,73,0,0
1,0,1,0,2,272,13,5,54
6,0,0,0,0,0,0,0,0
3,0,0,0,0,2,7,3,41
5,0,2,1,0,1,8,4,49
6,1,3,2,7,14,13,0,0
1,0,1,0,2,272,13,4,51
6,2,0,1,2,17,10,0,0
6,0,0,0,1,186,16,0,0
0,0,0,0,0,3,0,4,52
5,0,7,7,1,11,20,3,40
3,0,0,0,0,2,7,3,41
4,0,0,0,0,2,1,4,39
6,0,0,0,0,0,1,0,0
6,0,0,0,6,15,10,0,0
3,0,0,0,0,2,7,5,39
6,0,0,0,0,1,3,0,0
6,0,0,0,0,10,10,0,0
6,0,0,0,0,0,1,0,0
3,0,0,0,0,2,7,3,39
6,8,8,9,15,371,76,0,0
6,0,1,1,1,30,23,0,0
6,0,14,12,13,235,10,0,0
1,0,0,0,0,1,2,3,54
6,0,0,0,0,12,4,0,0
2,0,0,0,0,3,11,3,61
6,8,10,10,0,15,38,0,0
1,2,10,9,3,21,12,3,52
2,0,0,0,0,4,18,4,56
6,0,0,0,0,0,1,0,0
6,0,0,0,0,8,8,0,0
0,0,1,1,0,0,2,3,51
0,0,0,0,0,5,13,3,59
6,2,2,2,1,16,36,0,0
5,0,5,4,1,2,12,3,41
6,0,1,1,4,1,21,0,0
6,0,3,3,8,67,36,0,0
3,0,0,0,0,2,7,3,41
6,0,2,2,7,61,35,0,0
6,4,14,9,10,314,39,0,0
6,2,13,11,8,291,28,0,0
3,0,0,0,0,2,7,4,41
6,0,5,4,3,408,39,0,0
2,0,0,0,0,6,22,3,56
6,0,0,0,1,185,15,0,0
2,0,0,0,0,8,20,3,57
6,0,0,0,0,7,5,0,0
6,1,2,1,1,19,21,0,0
1,0,0,0,0,0,0,0,60
5,0,2,1,0,1,8,3,50
5,0,5,4,1,2,12,3,59
6,8,8,9,15,371,76,0,0
1,0,0,0,0,0,1,4,57
2,0,0,0,0,1,18,3,60
4,0,0,0,0,2,0,2,48
6,0,0,0,0,0,0,0,0
5,0,5,4,1,2,12,4,60
6,0,0,0,0,8,6,0,0
3,0,0,0,0,2,5,3,41
4,0,0,0,0,5,8,4,39
6,0,1,1,2,213,67,0,0
3,0,0,0,0,2,7,5,42
6,0,1,0,3,235,67,0,0
5,0,2,1,0,1,8,3,64
6,0,2,2,6,14,12,0,0
2,0,0,0,0,9,26,3,61
6,0,0,0,0,0,0,0,0
6,0,48,50,28,228,67,0,0
6,0,0,0,1,186,16,0,0
6,4,5,5,15,272,72,0,0
5,0,2,1,0,1,8,3,64
2,0,0,0,0,2,20,3,58
5,0,5,4,1,2,12,3,60
6,0,0,0,1,186,16,0,0
6,0,0,0,0,2,0,0,0
2,0,0,0,0,1,20,3,60
1,0,1,0,2,272,13,5,53
6,0,50,52,28,228,67,0,0
6,0,1,1,1,69,29,0,0
2,0,0,0,0,1,20,4,57
6,0,0,0,0,0,0,0,0
3,0,0,0,0,2,5,3,41
6,0,7,9,4,72,20,0,0
0,0,2,2,0,16,17,3,57
5,0,6,5,1,2,12,5,63
6,0,0,0,0,0,0,0,0
6,0,1,1,0,11,9,0,0
4,0,0,0,1,15,9,3,47
6,0,1,1,7,62,30,0,0
2,0,0,0,0,1,18,4,60
1,31,11,12,1,475,8,3,59
5,0,5,4,1,2,12,3,67
0,0,0,0,0,8,12,4,58
6,0,0,0,0,0,6,0,0
6,1,1,0,2,284,27,0,0
3,0,0,0,0,2,7,3,40
0,1,1,0,0,12,18,4,60
6,1,4,4,2,28,27,0,0
4,1,3,1,0,0,0,3,37
1,0,1,0,2,272,13,3,48
6,0,1,1,7,67,32,0,0
6,0,0,0,6,2,11,0,0
6,0,8,6,8,277,19,0,0
6,4,5,5,7,48,24,0,0
2,0,0,0,0,1,20,3,57
6,0,0,0,0,4,5,0,0
6,0,7,6,2,14,10,0,0
6,0,5,4,1,171,28,0,0
6,0,0,0,1,185,15,0,0
6,0,1,1,0,0,0,0,0
2,0,0,0,1,5,19,3,56
3,0,0,0,0,2,7,3,43
5,0,5,4,1,2,12,3,49
2,0,0,0,0,2,15,3,52
3,0,0,0,0,2,7,3,40
3,0,0,0,0,2,7,3,44
5,0,2,1,0,1,8,3,63
6,0,0,1,0,8,8,0,0
6,0,0,0,0,9,6,0,0
6,1,8,8,11,57,43,0,0
6,0,0,0,0,0,1,0,0
6,0,0,0,0,3,4,0,0
6,1,1,0,0,21,9,0,0
6,0,0,0,0,9,6,0,0
5,0,2,1,0,1,8,3,45
4,0,0,0,0,21,12,3,40
1,1,13,11,12,468,18,4,53
6,0,0,1,0,2,3,0,0
1,0,1,0,2,272,13,3,50
6,0,1,1,4,26,22,0,0
6,0,1,0,0,0,36,0,0
5,0,2,1,0,1,8,3,66
5,0,5,4,1,2,12,3,60
6,0,0,0,1,185,15,0,0
6,0,0,0,0,12,4,0,0
6,1,8,7,1,36,58,0,0
5,0,5,4,1,2,12,3,40
3,0,0,0,0,2,7,3,41
3,0,0,0,0,2,7,3,39
6,0,29,29,8,0,6,0,0
6,0,0,0,0,1,1,0,0
6,2,1,1,5,7,13,0,0
6,3,1,1,1,320,49,0,0
6,0,6,6,7,91,37,0,0
6,0,0,0,0,2,0,0,0
3,0,0,0,0,2,7,4,39
0,0,0,0,0,9,20,4,56
6,0,1,1,4,27,22,0,0
1,0,1,0,2,272,13,4,51
3,0,0,0,0,2,7,4,40
1,0,1,0,2,272,13,3,0
6,0,0,0,1,186,16,0,0
0,0,0,0,0,0,2,3,57
6,0,0,0,0,1,0,0,0
6,1,15,14,22,97,33,0,0
3,0,0,0,0,2,7,3,40
6,0,0,0,1,186,16,0,0
6,0,0,0,0,92,51,0,0
1,0,14,12,12,468,18,4,56
2,0,0,0,0,5,20,3,60
1,0,1,0,2,272,13,4,50
5,0,5,4,1,2,12,3,66
3,0,0,0,0,2,7,3,52
2,0,0,0,0,2,22,3,55
1,1,1,0,2,282,16,3,42
6,0,0,0,0,6,18,0,0
6,1,5,3,17,559,46,0,0
3,0,0,0,0,2,7,4,41
6,0,0,0,0,14,6,0,0
2,0,0,1,0,10,10,4,57
3,0,0,0,0,2,7,3,56
0,0,0,0,0,4,19,3,53
6,0,0,0,0,0,0,0,0
6,0,20,20,1,48,30,0,0
6,0,0,0,0,0,2,0,0
0,0,0,0,0,5,16,3,0
6,8,8,9,15,371,76,0,0
6,0,0,0,0,0,1,0,0
5,0,2,1,0,1,8,3,61
3,0,0,0,0,2,7,4,42
4,0,0,0,1,54,14,3,47
6,0,0,0,0,0,0,0,0
0,0,2,2,0,19,26,3,53
6,0,0,0,0,0,0,0,0
0,0,1,1,0,0,2,3,55
3,0,0,0,0,2,7,3,43
6,0,0,0,1,186,16,0,0
6,0,0,0,1,187,16,0,0
6,25,26,25,1,11,49,0,0
6,0,0,0,1,187,16,0,0
3,0,0,0,0,2,5,1,42
1,1,14,12,12,468,18,3,57
6,0,2,1,1,28,19,0,0
6,0,0,0,0,12,4,0,0
6,0,0,0,0,183,17,0,0
6,0,1,1,1,57,27,0,0
6,0,0,0,0,6,5,0,0
6,0,0,0,0,1,3,0,0
6,0,0,0,0,31,29,0,0
6,1,1,0,0,22,4,0,0
6,0,0,0,0,4,6,0,0
6,1,2,2,8,241,55,0,0
6,0,0,0,0,5,6,0,0
3,0,0,0,0,2,7,4,40
1,0,1,0,2,272,13,3,51
1,0,1,0,2,272,13,3,52
4,0,0,0,0,0,0,4,39
4,0,0,0,0,0,1,4,47
1,7,19,21,9,507,59,4,54
2,0,0,0,0,1,20,4,60
1,0,0,0,0,0,2,3,57
4,0,0,0,0,0,0,4,32
6,0,4,4,2,8,31,0,0
5,0,5,4,1,2,12,3,62
2,0,1,0,0,4,19,3,56
0,0,1,1,0,5,14,3,52
5,0,2,1,0,1,8,3,43
6,0,0,0,0,0,0,0,0
6,8,8,9,15,371,76,0,0
6,2,2,2,1,52,52,0,0
6,0,1,0,3,244,60,0,0
3,0,0,0,0,2,7,3,40
6,0,0,0,0,31,29,0,0
6,0,0,0,0,12,6,0,0
1,0,0,0,1,30,8,3,0
6,0,43,45,28,228,67,0,0
5,0,5,4,1,2,12,3,48
6,0,43,45,28,228,67,0,0
0,1,1,0,0,12,18,5,61
3,0,0,0,0,2,7,4,54
3,0,0,0,0,2,5,3,37
6,2,8,6,8,280,21,0,0
0,0,0,0,0,32,32,3,53
4,0,0,0,0,8,10,4,33
6,0,0,0,1,186,16,0,0
5,0,2,1,0,1,8,3,60
0,0,0,0,0,8,20,4,57
6,0,0,0,0,1,0,0,0
0,0,1,1,0,5,19,3,58
2,0,0,0,0,12,19,3,60
0,1,0,0,0,5,15,4,53
0,0,0,0,0,3,10,3,53
4,0,0,0,0,0,0,4,39
6,1,1,0,6,12,9,0,0
0,1,0,0,0,12,17,3,56
6,0,0,0,0,237,33,0,0
3,0,0,0,0,2,5,4,42
0,0,0,0,0,0,1,2,58
5,0,5,4,1,2,9,5,62
1,0,1,0,2,272,13,3,0
6,0,0,0,2,17,11,0,0
1,0,15,13,12,468,18,3,57
6,0,0,0,1,186,16,0,0
6,1,2,1,2,284,17,0,0
3,0,0,0,0,2,7,3,39
5,0,5,4,1,2,12,3,60
6,0,0,0,0,12,4,0,0
6,45,0,0,0,10,6,0,0
6,4,7,6,17,579,74,0,0
3,0,0,0,0,2,7,4,42
0,0,0,0,0,8,18,3,59
3,0,0,0,0,2,7,3,42
5,0,2,1,0,1,8,3,60
6,0,1,1,1,4,8,0,0
6,0,2,2,7,92,23,0,0
6,0,20,22,5,227,65,0,0
6,0,0,0,0,10,6,0,0
3,0,0,0,0,2,5,3,40
6,1,11,13,3,52,67,0,0
5,0,5,4,1,2,12,4,41
3,0,0,0,0,2,5,3,43
6,1,1,0,1,0,13,0,0
6,0,1,1,7,63,30,0,0
5,0,2,1,0,1,8,3,48
6,0,0,1,0,38,10,0,0
6,0,0,0,0,0,1,0,0
6,0,0,0,0,31,29,0,0
2,0,0,0,0,8,19,3,59
1,1,14,12,12,468,18,3,57
1,0,1,0,2,272,13,4,52
0,1,1,0,0,12,18,4,61
6,0,0,0,0,0,11,0,0
6,0,0,0,0,8,7,0,0
4,1,1,0,0,25,20,5,55
6,0,0,0,0,0,0,0,0
3,0,0,0,0,2,7,3,43
6,0,0,0,0,12,7,0,0
6,0,0,0,0,6,5,0,0
6,0,0,0,0,8,3,0,0
5,0,5,4,1,2,12,3,40
1,0,1,0,2,272,13,3,0
6,0,0,0,0,253,20,0,0
6,8,6,7,15,337,74,0,0
4,0,0,0,0,0,0,3,38
6,0,0,0,0,0,1,0,0
5,0,5,4,1,2,9,3,0
5,0,5,4,1,2,9,3,65
2,0,0,0,0,13,21,4,57
5,0,6,5,1,2,12,3,63
5,0,5,4,1,2,12,4,45
6,0,1,0,0,81,24,0,0
5,0,5,4,1,2,12,4,62
1,0,1,0,2,272,13,3,52
6,0,0,0,1,186,16,0,0
6,8,10,10,0,15,38,0,0
6,0,0,0,0,1,11,0,0
3,0,0,0,0,2,7,3,41
0,0,0,0,0,7,25,3,55
6,0,0,0,0,12,4,0,0
6,0,0,0,0,6,11,0,0
6,0,14,13,1,32,17,0,0
6,0,0,0,1,233,23,0,0
1,0,1,0,2,272,13,3,50
5,0,5,4,1,2,12,3,64
6,0,0,0,0,0,0,0,0
3,0,0,0,0,2,7,5,40
6,7,7,3,10,287,19,0,0
6,0,0,0,1,11,17,0,0
6,0,6,4,2,7,8,0,0
3,0,0,0,0,2,5,4,39
1,0,5,5,1,211,49,3,0
6,0,23,23,12,5,10,0,0
1,0,0,0,0,183,39,4,57
1,0,0,0,0,0,1,3,45
6,1,1,0,1,0,13,0,0
6,0,0,0,6,4,2,0,0
5,0,5,4,1,2,12,3,65
0,0,0,0,0,1,12,3,60
6,0,0,0,0,9,5,0,0
1,0,0,0,2,0,6,5,0
6,0,1,1,0,15,3,0,0
6,0,0,0,0,0,0,0,0
4,0,0,0,0,7,3,3,34
5,0,5,4,1,2,9,3,65
0,0,0,0,0,7,20,3,55
2,0,0,0,0,2,20,3,61
6,0,0,0,1,186,16,0,0
1,0,1,0,2,272,13,3,52
3,0,0,0,0,2,7,3,39
1,0,1,0,2,272,13,4,53
2,0,0,0,0,15,20,4,57
6,0,0,0,0,13,3,0,0
6,0,1,0,0,4,3,0,0
6,1,5,5,1,26,18,0,0
3,0,0,0,0,2,7,3,41
0,0,0,0,0,9,18,3,61
3,0,0,0,0,2,5,3,41
3,0,0,0,0,2,7,3,41
6,0,0,0,1,0,21,0,0
6,1,11,13,3,52,67,0,0
3,0,0,0,0,2,7,3,52
3,0,0,0,0,2,7,3,41
6,1,1,0,1,0,2,0,0
5,0,5,4,1,2,12,3,63
2,1,6,3,2,7,33,3,53
1,0,0,0,0,5,4,2,54
2,0,0,0,0,2,20,3,56
6,2,1,2,7,9,72,0,0
1,0,16,14,12,468,18,3,0
0,0,0,0,0,9,18,3,37
6,0,0,0,0,0,1,0,0
6,0,0,0,0,0,5,0,0
3,0,0,0,0,2,5,3,42
2,0,0,0,0,37,27,3,59
6,0,4,4,1,10,10,0,0
6,0,0,0,0,1,3,0,0
4,0,0,0,0,0,4,3,34
6,0,1,1,0,0,0,0,0
6,7,7,5,17,614,71,0,0
5,0,5,4,1,2,12,4,63
6,0,356,355,2,165,22,0,0
6,0,0,0,0,7,14,0,0
1,0,19,16,17,427,29,3,0
5,0,2,1,0,1,8,3,38
6,0,1,1,0,67,44,0,0
6,0,3,2,8,62,108,0,0
6,1,72,72,6,339,53,0,0
6,3,7,7,22,225,36,0,0
5,0,5,4,1,2,9,3,49
5,0,2,1,0,1,7,4,0
6,0,1,1,4,8,8,0,0
6,2,2,2,1,52,52,0,0
4,0,0,0,0,2,2,4,38
0,0,0,0,0,3,0,4,57
5,0,7,7,1,11,20,3,0
5,0,2,1,0,1,8,4,59
6,0,0,0,1,186,16,0,0
1,0,0,0,0,0,2,3,0
3,0,0,0,0,2,5,3,42
2,0,0,0,0,2,20,3,55
5,0,5,4,1,2,9,3,37
6,0,13,1,7,60,45,0,0
6,0,0,0,0,43,2,0,0
6,0,1,1,1,20,29,0,0
6,0,0,0,0,0,0,0,0
0,0,0,0,0,3,0,3,55
1,0,1,0,2,272,13,3,0
5,0,5,4,1,2,12,3,66
3,0,0,0,0,2,5,4,41
6,0,0,0,0,31,29,0,0
6,0,1,0,2,5,9,0,0
6,0,43,45,28,228,67,0,0
6,0,0,0,0,31,29,0,0
6,5,5,5,5,263,30,0,0
0,0,0,0,0,8,18,3,56
1,0,1,0,2,272,13,4,0
6,1,2,1,1,17,15,0,0
6,0,0,0,0,4,1,0,0
2,0,0,0,0,1,19,3,62
6,0,1,1,6,62,33,0,0
4,0,0,0,0,0,0,4,38
6,0,0,0,0,12,4,0,0
3,0,0,0,0,2,5,3,41
1,26,9,10,1,567,8,3,57
6,0,0,0,1,2,8,0,0
6,0,0,0,1,186,16,0,0
3,0,0,0,0,2,7,3,41
6,0,1,4,1,545,37,0,0
6,0,0,0,0,0,6,0,0
6,0,0,0,0,0,1,0,0
6,0,0,0,1,185,15,0,0
0,0,0,0,0,5,19,3,52
2,0,0,1,1,5,21,4,62
1,0,15,13,12,468,18,4,0
6,0,6,3,9,279,21,0,0
0,1,1,1,0,14,26,3,50
5,0,5,4,1,2,8,3,40
6,0,0,0,0,5,0,0,0
2,0,1,1,0,11,5,4,53
6,0,0,0,0,45,5,0,0
6,29,5,2,9,287,21,0,0
6,1,1,0,6,11,9,0,0
1,0,1,0,2,272,13,3,54
6,0,0,0,0,65,37,0,0
6,1,72,72,6,26,16,0,0
2,0,0,1,0,10,10,0,60
1,1,1,0,2,282,16,3,42
5,0,5,4,1,2,12,3,48
1,0,0,0,0,0,0,3,59
3,0,0,0,0,2,7,5,40
6,0,0,0,1,186,16,0,0
6,0,0,0,0,0,9,0,0
6,0,0,0,0,8,6,0,0
6,0,0,0,1,186,16,0,0
5,0,2,1,0,1,8,4,0
6,3,3,3,1,52,53,0,0
6,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,3,59
4,0,0,0,0,6,9,3,47
3,0,0,0,0,2,7,3,42
6,0,1,1,1,30,23,0,0
2,0,1,0,0,2,21,3,60
5,0,5,4,1,2,12,3,62
2,0,0,0,0,1,19,3,58
6,2,8,6,8,285,21,0,0
6,1,1,0,0,9,7,0,0
6,0,0,0,0,6,12,0,0
1,0,5,3,10,272,15,5,0
0,0,0,0,0,8,15,3,59
5,0,2,1,0,1,8,3,60
6,5,4,4,1,45,27,0,0
6,0,4,4,7,71,28,0,0
6,2,7,5,8,283,31,0,0
2,0,0,0,0,12,21,3,60
1,0,1,0,2,272,13,4,0
4,0,0,0,0,0,0,3,41
4,0,0,0,0,7,4,3,34
3,0,0,0,0,2,7,3,41
2,2,1,1,1,163,24,3,62
1,1,1,0,2,282,16,4,37
3,0,0,0,0,2,7,3,39
0,0,0,0,0,2,16,3,54
0,0,0,0,0,0,5,3,56
6,0,0,0,0,0,0,0,0
2,0,1,0,0,1,23,3,61
6,0,0,0,0,0,0,0,0
6,3,4,2,8,284,18,0,0
6,0,1,1,1,8,9,0,0
6,0,9,7,12,277,14,0,0
0,0,0,0,0,5,17,3,59
2,0,0,0,0,9,26,4,41
4,0,0,0,0,8,3,4,38
5,0,5,4,1,2,12,4,38
1,0,1,0,2,272,13,3,53
3,0,0,0,0,2,7,3,40
6,1,2,2,8,241,55,0,0
2,0,0,0,0,4,21,5,58
6,2,12,10,8,285,22,0,0
6,0,0,3,1,2,1,0,0
6,0,0,0,0,1,11,0,0
6,0,0,0,1,186,16,0,0
5,0,2,1,0,1,8,4,35
6,0,4,4,0,125,14,0,0
5,0,2,1,0,1,8,3,37
6,0,0,0,0,4,2,0,0
6,0,0,0,0,6,6,0,0
3,0,0,0,0,2,7,0,41
3,0,0,0,0,2,5,3,42
1,31,11,12,1,565,8,3,59
6,0,0,0,0,12,17,0,0
0,0,0,0,0,5,13,3,51
4,0,1,0,4,46,9,4,41
4,0,0,0,0,2,6,3,46
6,6,6,3,10,284,18,0,0
6,0,1,1,1,3,5,0,0
6,0,0,0,0,0,2,0,0
6,0,2,2,1,0,0,0,0
6,0,0,0,1,185,15,0,0
6,0,1,1,7,59,31,0,0
6,0,0,0,0,0,0,0,0
6,0,7,5,6,11,9,0,0
6,0,0,0,0,17,10,0,0
6,0,0,0,0,7,6,0,0
0,0,0,0,0,4,15,4,0
6,1,72,72,6,67,21,0,0
6,0,0,0,0,2,15,0,0
4,0,0,0,0,3,2,1,33
2,0,1,0,0,222,30,3,63
6,0,0,0,0,10,6,0,0
6,0,1,1,6,5,3,0,0
6,1,1,0,0,0,0,0,0
5,0,2,1,0,1,8,3,65
0,0,0,0,0,8,20,4,0
6,0,0,0,1,186,16,0,0
6,0,0,0,0,0,0,0,0
6,2,5,3,8,297,32,0,0
6,8,6,7,15,318,74,0,0
6,1,1,1,0,83,32,0,0
6,0,0,0,0,6,5,0,0
6,1,72,72,6,347,53,0,0
6,0,11,10,1,3,5,0,0
6,0,34,36,18,81,22,0,0
2,0,0,0,0,1,19,3,58
6,1,2,1,4,302,30,0,0
3,0,0,0,0,2,7,3,40
4,0,0,0,0,17,3,3,40
3,0,0,0,0,2,7,3,42
5,0,5,4,1,2,9,5,47
1,3,9,7,3,98,45,3,56
1,0,1,0,2,272,13,3,51
1,0,1,0,2,272,13,3,52
0,0,0,0,0,5,17,3,55
4,0,0,0,0,0,0,3,36
5,0,2,1,0,1,8,3,0
5,0,5,4,1,2,12,3,65
